Date,Ha,Month,Unit,Unit_TW,Value,Year
1/1/12,42174.19012,1,Hectares,Rooiberg mountain,0,2012
2/1/12,42174.19012,2,Hectares,Rooiberg mountain,715.188315,2012
3/1/12,42174.19012,3,Hectares,Rooiberg mountain,159.4634912,2012
4/1/12,42174.19012,4,Hectares,Rooiberg mountain,0,2012
5/1/12,42174.19012,5,Hectares,Rooiberg mountain,0,2012
6/1/12,42174.19012,6,Hectares,Rooiberg mountain,0,2012
7/1/12,42174.19012,7,Hectares,Rooiberg mountain,0,2012
8/1/12,42174.19012,8,Hectares,Rooiberg mountain,0,2012
9/1/12,42174.19012,9,Hectares,Rooiberg mountain,0,2012
10/1/12,42174.19012,10,Hectares,Rooiberg mountain,0,2012
11/1/12,42174.19012,11,Hectares,Rooiberg mountain,0,2012
12/1/12,42174.19012,12,Hectares,Rooiberg mountain,0,2012
1/1/13,42174.19012,1,Hectares,Rooiberg mountain,0,2013
2/1/13,42174.19012,2,Hectares,Rooiberg mountain,0,2013
3/1/13,42174.19012,3,Hectares,Rooiberg mountain,0,2013
4/1/13,42174.19012,4,Hectares,Rooiberg mountain,0,2013
5/1/13,42174.19012,5,Hectares,Rooiberg mountain,0,2013
6/1/13,42174.19012,6,Hectares,Rooiberg mountain,0,2013
7/1/13,42174.19012,7,Hectares,Rooiberg mountain,0,2013
8/1/13,42174.19012,8,Hectares,Rooiberg mountain,0,2013
9/1/13,42174.19012,9,Hectares,Rooiberg mountain,0,2013
10/1/13,42174.19012,10,Hectares,Rooiberg mountain,0,2013
11/1/13,42174.19012,11,Hectares,Rooiberg mountain,0,2013
12/1/13,42174.19012,12,Hectares,Rooiberg mountain,0,2013
1/1/14,42174.19012,1,Hectares,Rooiberg mountain,0,2014
2/1/14,42174.19012,2,Hectares,Rooiberg mountain,0,2014
3/1/14,42174.19012,3,Hectares,Rooiberg mountain,0,2014
4/1/14,42174.19012,4,Hectares,Rooiberg mountain,0,2014
5/1/14,42174.19012,5,Hectares,Rooiberg mountain,0,2014
6/1/14,42174.19012,6,Hectares,Rooiberg mountain,0,2014
7/1/14,42174.19012,7,Hectares,Rooiberg mountain,0,2014
8/1/14,42174.19012,8,Hectares,Rooiberg mountain,0,2014
9/1/14,42174.19012,9,Hectares,Rooiberg mountain,0,2014
10/1/14,42174.19012,10,Hectares,Rooiberg mountain,0,2014
11/1/14,42174.19012,11,Hectares,Rooiberg mountain,0,2014
12/1/14,42174.19012,12,Hectares,Rooiberg mountain,0,2014
1/1/15,42174.19012,1,Hectares,Rooiberg mountain,0,2015
2/1/15,42174.19012,2,Hectares,Rooiberg mountain,0,2015
3/1/15,42174.19012,3,Hectares,Rooiberg mountain,0,2015
4/1/15,42174.19012,4,Hectares,Rooiberg mountain,0,2015
5/1/15,42174.19012,5,Hectares,Rooiberg mountain,0,2015
6/1/15,42174.19012,6,Hectares,Rooiberg mountain,0,2015
7/1/15,42174.19012,7,Hectares,Rooiberg mountain,0,2015
8/1/15,42174.19012,8,Hectares,Rooiberg mountain,0,2015
9/1/15,42174.19012,9,Hectares,Rooiberg mountain,0,2015
10/1/15,42174.19012,10,Hectares,Rooiberg mountain,0,2015
11/1/15,42174.19012,11,Hectares,Rooiberg mountain,0,2015
12/1/15,42174.19012,12,Hectares,Rooiberg mountain,150.2065375,2015
1/1/16,42174.19012,1,Hectares,Rooiberg mountain,4505.794115,2016
2/1/16,42174.19012,2,Hectares,Rooiberg mountain,0,2016
3/1/16,42174.19012,3,Hectares,Rooiberg mountain,0,2016
4/1/16,42174.19012,4,Hectares,Rooiberg mountain,0,2016
5/1/16,42174.19012,5,Hectares,Rooiberg mountain,0,2016
6/1/16,42174.19012,6,Hectares,Rooiberg mountain,0,2016
7/1/16,42174.19012,7,Hectares,Rooiberg mountain,0,2016
8/1/16,42174.19012,8,Hectares,Rooiberg mountain,0,2016
9/1/16,42174.19012,9,Hectares,Rooiberg mountain,0,2016
10/1/16,42174.19012,10,Hectares,Rooiberg mountain,0,2016
11/1/16,42174.19012,11,Hectares,Rooiberg mountain,0,2016
12/1/16,42174.19012,12,Hectares,Rooiberg mountain,0,2016
1/1/17,42174.19012,1,Hectares,Rooiberg mountain,0,2017
2/1/17,42174.19012,2,Hectares,Rooiberg mountain,4622.053088,2017
3/1/17,42174.19012,3,Hectares,Rooiberg mountain,6364.486065,2017
4/1/17,42174.19012,4,Hectares,Rooiberg mountain,0,2017
5/1/17,42174.19012,5,Hectares,Rooiberg mountain,0,2017
6/1/17,42174.19012,6,Hectares,Rooiberg mountain,0,2017
7/1/17,42174.19012,7,Hectares,Rooiberg mountain,0,2017
8/1/17,42174.19012,8,Hectares,Rooiberg mountain,0,2017
9/1/17,42174.19012,9,Hectares,Rooiberg mountain,0,2017
10/1/17,42174.19012,10,Hectares,Rooiberg mountain,0,2017
11/1/17,42174.19012,11,Hectares,Rooiberg mountain,0,2017
12/1/17,42174.19012,12,Hectares,Rooiberg mountain,0,2017
1/1/18,42174.19012,1,Hectares,Rooiberg mountain,0,2018
2/1/18,42174.19012,2,Hectares,Rooiberg mountain,0,2018
3/1/18,42174.19012,3,Hectares,Rooiberg mountain,0,2018
4/1/18,42174.19012,4,Hectares,Rooiberg mountain,0,2018
5/1/18,42174.19012,5,Hectares,Rooiberg mountain,0,2018
6/1/18,42174.19012,6,Hectares,Rooiberg mountain,0,2018
7/1/18,42174.19012,7,Hectares,Rooiberg mountain,0,2018
8/1/18,42174.19012,8,Hectares,Rooiberg mountain,0,2018
9/1/18,42174.19012,9,Hectares,Rooiberg mountain,0,2018
10/1/18,42174.19012,10,Hectares,Rooiberg mountain,128.7496094,2018
11/1/18,42174.19012,11,Hectares,Rooiberg mountain,114.5281172,2018
12/1/18,42174.19012,12,Hectares,Rooiberg mountain,0,2018
1/1/19,42174.19012,1,Hectares,Rooiberg mountain,0,2019
2/1/19,42174.19012,2,Hectares,Rooiberg mountain,0,2019
3/1/19,42174.19012,3,Hectares,Rooiberg mountain,0,2019
4/1/19,42174.19012,4,Hectares,Rooiberg mountain,0,2019
5/1/19,42174.19012,5,Hectares,Rooiberg mountain,0,2019
6/1/19,42174.19012,6,Hectares,Rooiberg mountain,0,2019
7/1/19,42174.19012,7,Hectares,Rooiberg mountain,0,2019
8/1/19,42174.19012,8,Hectares,Rooiberg mountain,0,2019
9/1/19,42174.19012,9,Hectares,Rooiberg mountain,0,2019
10/1/19,42174.19012,10,Hectares,Rooiberg mountain,0,2019
11/1/19,42174.19012,11,Hectares,Rooiberg mountain,0,2019
12/1/19,42174.19012,12,Hectares,Rooiberg mountain,0,2019
1/1/20,42174.19012,1,Hectares,Rooiberg mountain,0,2020
2/1/20,42174.19012,2,Hectares,Rooiberg mountain,0,2020
3/1/20,42174.19012,3,Hectares,Rooiberg mountain,0,2020
4/1/20,42174.19012,4,Hectares,Rooiberg mountain,0,2020
5/1/20,42174.19012,5,Hectares,Rooiberg mountain,0,2020
6/1/20,42174.19012,6,Hectares,Rooiberg mountain,0,2020
7/1/20,42174.19012,7,Hectares,Rooiberg mountain,0,2020
8/1/20,42174.19012,8,Hectares,Rooiberg mountain,0,2020
9/1/20,42174.19012,9,Hectares,Rooiberg mountain,0,2020
10/1/20,42174.19012,10,Hectares,Rooiberg mountain,0,2020
11/1/20,42174.19012,11,Hectares,Rooiberg mountain,0,2020
12/1/20,42174.19012,12,Hectares,Rooiberg mountain,0,2020
1/1/21,42174.19012,1,Hectares,Rooiberg mountain,0,2021
2/1/21,42174.19012,2,Hectares,Rooiberg mountain,0,2021
3/1/21,42174.19012,3,Hectares,Rooiberg mountain,0,2021
4/1/21,42174.19012,4,Hectares,Rooiberg mountain,0,2021
5/1/21,42174.19012,5,Hectares,Rooiberg mountain,0,2021
6/1/21,42174.19012,6,Hectares,Rooiberg mountain,0,2021
7/1/21,42174.19012,7,Hectares,Rooiberg mountain,0,2021
8/1/21,42174.19012,8,Hectares,Rooiberg mountain,0,2021
9/1/21,42174.19012,9,Hectares,Rooiberg mountain,0,2021
10/1/21,42174.19012,10,Hectares,Rooiberg mountain,0,2021
11/1/21,42174.19012,11,Hectares,Rooiberg mountain,0,2021
12/1/21,42174.19012,12,Hectares,Rooiberg mountain,0,2021
1/1/22,42174.19012,1,Hectares,Rooiberg mountain,343.3306422,2022
2/1/22,42174.19012,2,Hectares,Rooiberg mountain,85.83279375,2022
3/1/22,42174.19012,3,Hectares,Rooiberg mountain,0,2022
4/1/22,42174.19012,4,Hectares,Rooiberg mountain,0,2022
5/1/22,42174.19012,5,Hectares,Rooiberg mountain,0,2022
6/1/22,42174.19012,6,Hectares,Rooiberg mountain,0,2022
7/1/22,42174.19012,7,Hectares,Rooiberg mountain,0,2022
8/1/22,42174.19012,8,Hectares,Rooiberg mountain,0,2022
9/1/22,42174.19012,9,Hectares,Rooiberg mountain,0,2022
10/1/22,42174.19012,10,Hectares,Rooiberg mountain,0,2022
11/1/22,42174.19012,11,Hectares,Rooiberg mountain,0,2022
12/1/22,42174.19012,12,Hectares,Rooiberg mountain,0,2022
11/1/00,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,0,2000
12/1/00,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,0,2000
1/1/01,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,0,2001
2/1/01,167513.3179,2,Hectares,Stilbaai Coastal Fynbos,1945.733483,2001
3/1/01,167513.3179,3,Hectares,Stilbaai Coastal Fynbos,107.3061625,2001
4/1/01,167513.3179,4,Hectares,Stilbaai Coastal Fynbos,118.9205259,2001
5/1/01,167513.3179,5,Hectares,Stilbaai Coastal Fynbos,0,2001
6/1/01,167513.3179,6,Hectares,Stilbaai Coastal Fynbos,0,2001
7/1/01,167513.3179,7,Hectares,Stilbaai Coastal Fynbos,0,2001
8/1/01,167513.3179,8,Hectares,Stilbaai Coastal Fynbos,0,2001
9/1/01,167513.3179,9,Hectares,Stilbaai Coastal Fynbos,0,2001
10/1/01,167513.3179,10,Hectares,Stilbaai Coastal Fynbos,0,2001
11/1/01,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,0,2001
12/1/01,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,0,2001
1/1/02,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,0,2002
2/1/02,167513.3179,2,Hectares,Stilbaai Coastal Fynbos,1695.431998,2002
3/1/02,167513.3179,3,Hectares,Stilbaai Coastal Fynbos,987.2204813,2002
4/1/02,167513.3179,4,Hectares,Stilbaai Coastal Fynbos,0,2002
5/1/02,167513.3179,5,Hectares,Stilbaai Coastal Fynbos,0,2002
6/1/02,167513.3179,6,Hectares,Stilbaai Coastal Fynbos,0,2002
7/1/02,167513.3179,7,Hectares,Stilbaai Coastal Fynbos,0,2002
8/1/02,167513.3179,8,Hectares,Stilbaai Coastal Fynbos,0,2002
9/1/02,167513.3179,9,Hectares,Stilbaai Coastal Fynbos,0,2002
10/1/02,167513.3179,10,Hectares,Stilbaai Coastal Fynbos,0,2002
11/1/02,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,557.9871422,2002
12/1/02,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,97.71077797,2002
1/1/03,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,0,2003
2/1/03,167513.3179,2,Hectares,Stilbaai Coastal Fynbos,21.46115469,2003
3/1/03,167513.3179,3,Hectares,Stilbaai Coastal Fynbos,979.4570404,2003
4/1/03,167513.3179,4,Hectares,Stilbaai Coastal Fynbos,0,2003
5/1/03,167513.3179,5,Hectares,Stilbaai Coastal Fynbos,0,2003
6/1/03,167513.3179,6,Hectares,Stilbaai Coastal Fynbos,278.9897875,2003
7/1/03,167513.3179,7,Hectares,Stilbaai Coastal Fynbos,0,2003
8/1/03,167513.3179,8,Hectares,Stilbaai Coastal Fynbos,0,2003
9/1/03,167513.3179,9,Hectares,Stilbaai Coastal Fynbos,0,2003
10/1/03,167513.3179,10,Hectares,Stilbaai Coastal Fynbos,21.46066719,2003
11/1/03,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,0,2003
12/1/03,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,858.4437609,2003
1/1/04,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,278.9970031,2004
2/1/04,167513.3179,2,Hectares,Stilbaai Coastal Fynbos,0,2004
3/1/04,167513.3179,3,Hectares,Stilbaai Coastal Fynbos,234.5574355,2004
4/1/04,167513.3179,4,Hectares,Stilbaai Coastal Fynbos,0,2004
5/1/04,167513.3179,5,Hectares,Stilbaai Coastal Fynbos,0,2004
6/1/04,167513.3179,6,Hectares,Stilbaai Coastal Fynbos,0,2004
7/1/04,167513.3179,7,Hectares,Stilbaai Coastal Fynbos,0,2004
8/1/04,167513.3179,8,Hectares,Stilbaai Coastal Fynbos,686.752375,2004
9/1/04,167513.3179,9,Hectares,Stilbaai Coastal Fynbos,0,2004
10/1/04,167513.3179,10,Hectares,Stilbaai Coastal Fynbos,0,2004
11/1/04,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,0,2004
12/1/04,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,0,2004
1/1/05,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,0,2005
2/1/05,167513.3179,2,Hectares,Stilbaai Coastal Fynbos,0,2005
3/1/05,167513.3179,3,Hectares,Stilbaai Coastal Fynbos,0,2005
4/1/05,167513.3179,4,Hectares,Stilbaai Coastal Fynbos,0,2005
5/1/05,167513.3179,5,Hectares,Stilbaai Coastal Fynbos,0,2005
6/1/05,167513.3179,6,Hectares,Stilbaai Coastal Fynbos,0,2005
7/1/05,167513.3179,7,Hectares,Stilbaai Coastal Fynbos,0,2005
8/1/05,167513.3179,8,Hectares,Stilbaai Coastal Fynbos,0,2005
9/1/05,167513.3179,9,Hectares,Stilbaai Coastal Fynbos,0,2005
10/1/05,167513.3179,10,Hectares,Stilbaai Coastal Fynbos,0,2005
11/1/05,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,0,2005
12/1/05,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,751.1383578,2005
1/1/06,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,128.7665406,2006
2/1/06,167513.3179,2,Hectares,Stilbaai Coastal Fynbos,40.65035728,2006
3/1/06,167513.3179,3,Hectares,Stilbaai Coastal Fynbos,42.92267969,2006
4/1/06,167513.3179,4,Hectares,Stilbaai Coastal Fynbos,879.9056453,2006
5/1/06,167513.3179,5,Hectares,Stilbaai Coastal Fynbos,0,2006
6/1/06,167513.3179,6,Hectares,Stilbaai Coastal Fynbos,0,2006
7/1/06,167513.3179,7,Hectares,Stilbaai Coastal Fynbos,0,2006
8/1/06,167513.3179,8,Hectares,Stilbaai Coastal Fynbos,0,2006
9/1/06,167513.3179,9,Hectares,Stilbaai Coastal Fynbos,0,2006
10/1/06,167513.3179,10,Hectares,Stilbaai Coastal Fynbos,0,2006
11/1/06,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,0,2006
12/1/06,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,0,2006
1/1/07,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,2124.638142,2007
2/1/07,167513.3179,2,Hectares,Stilbaai Coastal Fynbos,21.46097969,2007
3/1/07,167513.3179,3,Hectares,Stilbaai Coastal Fynbos,193.1505922,2007
4/1/07,167513.3179,4,Hectares,Stilbaai Coastal Fynbos,321.9194625,2007
5/1/07,167513.3179,5,Hectares,Stilbaai Coastal Fynbos,0,2007
6/1/07,167513.3179,6,Hectares,Stilbaai Coastal Fynbos,0,2007
7/1/07,167513.3179,7,Hectares,Stilbaai Coastal Fynbos,64.38327031,2007
8/1/07,167513.3179,8,Hectares,Stilbaai Coastal Fynbos,214.6102219,2007
9/1/07,167513.3179,9,Hectares,Stilbaai Coastal Fynbos,0,2007
10/1/07,167513.3179,10,Hectares,Stilbaai Coastal Fynbos,0,2007
11/1/07,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,0,2007
12/1/07,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,0,2007
1/1/08,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,0,2008
2/1/08,167513.3179,2,Hectares,Stilbaai Coastal Fynbos,0,2008
3/1/08,167513.3179,3,Hectares,Stilbaai Coastal Fynbos,772.6017297,2008
4/1/08,167513.3179,4,Hectares,Stilbaai Coastal Fynbos,0,2008
5/1/08,167513.3179,5,Hectares,Stilbaai Coastal Fynbos,0,2008
6/1/08,167513.3179,6,Hectares,Stilbaai Coastal Fynbos,0,2008
7/1/08,167513.3179,7,Hectares,Stilbaai Coastal Fynbos,0,2008
8/1/08,167513.3179,8,Hectares,Stilbaai Coastal Fynbos,0,2008
9/1/08,167513.3179,9,Hectares,Stilbaai Coastal Fynbos,0,2008
10/1/08,167513.3179,10,Hectares,Stilbaai Coastal Fynbos,0,2008
11/1/08,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,0,2008
12/1/08,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,7504.519567,2008
1/1/09,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,107.3065547,2009
2/1/09,167513.3179,2,Hectares,Stilbaai Coastal Fynbos,314.9287139,2009
3/1/09,167513.3179,3,Hectares,Stilbaai Coastal Fynbos,472.1470234,2009
4/1/09,167513.3179,4,Hectares,Stilbaai Coastal Fynbos,1137.441839,2009
5/1/09,167513.3179,5,Hectares,Stilbaai Coastal Fynbos,128.7666188,2009
6/1/09,167513.3179,6,Hectares,Stilbaai Coastal Fynbos,21.46121406,2009
7/1/09,167513.3179,7,Hectares,Stilbaai Coastal Fynbos,0,2009
8/1/09,167513.3179,8,Hectares,Stilbaai Coastal Fynbos,42.92217344,2009
9/1/09,167513.3179,9,Hectares,Stilbaai Coastal Fynbos,0,2009
10/1/09,167513.3179,10,Hectares,Stilbaai Coastal Fynbos,1266.196647,2009
11/1/09,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,0,2009
12/1/09,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,0,2009
1/1/10,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,3133.338512,2010
2/1/10,167513.3179,2,Hectares,Stilbaai Coastal Fynbos,1588.116294,2010
3/1/10,167513.3179,3,Hectares,Stilbaai Coastal Fynbos,278.9974875,2010
4/1/10,167513.3179,4,Hectares,Stilbaai Coastal Fynbos,384.2831327,2010
5/1/10,167513.3179,5,Hectares,Stilbaai Coastal Fynbos,42.92252344,2010
6/1/10,167513.3179,6,Hectares,Stilbaai Coastal Fynbos,0,2010
7/1/10,167513.3179,7,Hectares,Stilbaai Coastal Fynbos,0,2010
8/1/10,167513.3179,8,Hectares,Stilbaai Coastal Fynbos,0,2010
9/1/10,167513.3179,9,Hectares,Stilbaai Coastal Fynbos,400.4318767,2010
10/1/10,167513.3179,10,Hectares,Stilbaai Coastal Fynbos,0,2010
11/1/10,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,0,2010
12/1/10,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,0,2010
1/1/11,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,0,2011
2/1/11,167513.3179,2,Hectares,Stilbaai Coastal Fynbos,407.7669125,2011
3/1/11,167513.3179,3,Hectares,Stilbaai Coastal Fynbos,407.7624141,2011
4/1/11,167513.3179,4,Hectares,Stilbaai Coastal Fynbos,0,2011
5/1/11,167513.3179,5,Hectares,Stilbaai Coastal Fynbos,0,2011
6/1/11,167513.3179,6,Hectares,Stilbaai Coastal Fynbos,0,2011
7/1/11,167513.3179,7,Hectares,Stilbaai Coastal Fynbos,0,2011
8/1/11,167513.3179,8,Hectares,Stilbaai Coastal Fynbos,0,2011
9/1/11,167513.3179,9,Hectares,Stilbaai Coastal Fynbos,0,2011
10/1/11,167513.3179,10,Hectares,Stilbaai Coastal Fynbos,0,2011
11/1/11,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,45.61436799,2011
12/1/11,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,0,2011
1/1/12,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,0,2012
2/1/12,167513.3179,2,Hectares,Stilbaai Coastal Fynbos,1115.982444,2012
3/1/12,167513.3179,3,Hectares,Stilbaai Coastal Fynbos,128.7678063,2012
4/1/12,167513.3179,4,Hectares,Stilbaai Coastal Fynbos,0,2012
5/1/12,167513.3179,5,Hectares,Stilbaai Coastal Fynbos,0,2012
6/1/12,167513.3179,6,Hectares,Stilbaai Coastal Fynbos,0,2012
7/1/12,167513.3179,7,Hectares,Stilbaai Coastal Fynbos,0,2012
8/1/12,167513.3179,8,Hectares,Stilbaai Coastal Fynbos,0,2012
9/1/12,167513.3179,9,Hectares,Stilbaai Coastal Fynbos,0,2012
10/1/12,167513.3179,10,Hectares,Stilbaai Coastal Fynbos,0,2012
11/1/12,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,21.46064844,2012
12/1/12,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,1177.054659,2012
1/1/13,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,0,2013
2/1/13,167513.3179,2,Hectares,Stilbaai Coastal Fynbos,0,2013
3/1/13,167513.3179,3,Hectares,Stilbaai Coastal Fynbos,468.193899,2013
4/1/13,167513.3179,4,Hectares,Stilbaai Coastal Fynbos,171.6885578,2013
5/1/13,167513.3179,5,Hectares,Stilbaai Coastal Fynbos,193.1506641,2013
6/1/13,167513.3179,6,Hectares,Stilbaai Coastal Fynbos,0,2013
7/1/13,167513.3179,7,Hectares,Stilbaai Coastal Fynbos,85.844425,2013
8/1/13,167513.3179,8,Hectares,Stilbaai Coastal Fynbos,107.3057938,2013
9/1/13,167513.3179,9,Hectares,Stilbaai Coastal Fynbos,193.1507656,2013
10/1/13,167513.3179,10,Hectares,Stilbaai Coastal Fynbos,2226.590702,2013
11/1/13,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,0,2013
12/1/13,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,0,2013
1/1/14,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,0,2014
2/1/14,167513.3179,2,Hectares,Stilbaai Coastal Fynbos,0,2014
3/1/14,167513.3179,3,Hectares,Stilbaai Coastal Fynbos,85.84520313,2014
4/1/14,167513.3179,4,Hectares,Stilbaai Coastal Fynbos,0,2014
5/1/14,167513.3179,5,Hectares,Stilbaai Coastal Fynbos,0,2014
6/1/14,167513.3179,6,Hectares,Stilbaai Coastal Fynbos,0,2014
7/1/14,167513.3179,7,Hectares,Stilbaai Coastal Fynbos,0,2014
8/1/14,167513.3179,8,Hectares,Stilbaai Coastal Fynbos,85.8454375,2014
9/1/14,167513.3179,9,Hectares,Stilbaai Coastal Fynbos,0,2014
10/1/14,167513.3179,10,Hectares,Stilbaai Coastal Fynbos,2794.789521,2014
11/1/14,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,1051.586303,2014
12/1/14,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,429.2194484,2014
1/1/15,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,85.84496875,2015
2/1/15,167513.3179,2,Hectares,Stilbaai Coastal Fynbos,0,2015
3/1/15,167513.3179,3,Hectares,Stilbaai Coastal Fynbos,319.1445989,2015
4/1/15,167513.3179,4,Hectares,Stilbaai Coastal Fynbos,514.4793855,2015
5/1/15,167513.3179,5,Hectares,Stilbaai Coastal Fynbos,21.46125156,2015
6/1/15,167513.3179,6,Hectares,Stilbaai Coastal Fynbos,0,2015
7/1/15,167513.3179,7,Hectares,Stilbaai Coastal Fynbos,0,2015
8/1/15,167513.3179,8,Hectares,Stilbaai Coastal Fynbos,0,2015
9/1/15,167513.3179,9,Hectares,Stilbaai Coastal Fynbos,42.92242813,2015
10/1/15,167513.3179,10,Hectares,Stilbaai Coastal Fynbos,0,2015
11/1/15,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,0,2015
12/1/15,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,450.6773109,2015
1/1/16,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,0,2016
2/1/16,167513.3179,2,Hectares,Stilbaai Coastal Fynbos,0,2016
3/1/16,167513.3179,3,Hectares,Stilbaai Coastal Fynbos,0,2016
4/1/16,167513.3179,4,Hectares,Stilbaai Coastal Fynbos,171.689025,2016
5/1/16,167513.3179,5,Hectares,Stilbaai Coastal Fynbos,85.84504688,2016
6/1/16,167513.3179,6,Hectares,Stilbaai Coastal Fynbos,0,2016
7/1/16,167513.3179,7,Hectares,Stilbaai Coastal Fynbos,0,2016
8/1/16,167513.3179,8,Hectares,Stilbaai Coastal Fynbos,0,2016
9/1/16,167513.3179,9,Hectares,Stilbaai Coastal Fynbos,0,2016
10/1/16,167513.3179,10,Hectares,Stilbaai Coastal Fynbos,21.46082344,2016
11/1/16,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,622.3621297,2016
12/1/16,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,0,2016
1/1/17,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,11886.41142,2017
2/1/17,167513.3179,2,Hectares,Stilbaai Coastal Fynbos,321.9191719,2017
3/1/17,167513.3179,3,Hectares,Stilbaai Coastal Fynbos,1115.98588,2017
4/1/17,167513.3179,4,Hectares,Stilbaai Coastal Fynbos,0,2017
5/1/17,167513.3179,5,Hectares,Stilbaai Coastal Fynbos,0,2017
6/1/17,167513.3179,6,Hectares,Stilbaai Coastal Fynbos,0,2017
7/1/17,167513.3179,7,Hectares,Stilbaai Coastal Fynbos,1244.746566,2017
8/1/17,167513.3179,8,Hectares,Stilbaai Coastal Fynbos,42.92246563,2017
9/1/17,167513.3179,9,Hectares,Stilbaai Coastal Fynbos,0,2017
10/1/17,167513.3179,10,Hectares,Stilbaai Coastal Fynbos,0,2017
11/1/17,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,0,2017
12/1/17,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,0,2017
1/1/18,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,0,2018
2/1/18,167513.3179,2,Hectares,Stilbaai Coastal Fynbos,0,2018
3/1/18,167513.3179,3,Hectares,Stilbaai Coastal Fynbos,0,2018
4/1/18,167513.3179,4,Hectares,Stilbaai Coastal Fynbos,42.92215469,2018
5/1/18,167513.3179,5,Hectares,Stilbaai Coastal Fynbos,150.2272453,2018
6/1/18,167513.3179,6,Hectares,Stilbaai Coastal Fynbos,41.66091066,2018
7/1/18,167513.3179,7,Hectares,Stilbaai Coastal Fynbos,0,2018
8/1/18,167513.3179,8,Hectares,Stilbaai Coastal Fynbos,0,2018
9/1/18,167513.3179,9,Hectares,Stilbaai Coastal Fynbos,107.3045281,2018
10/1/18,167513.3179,10,Hectares,Stilbaai Coastal Fynbos,5317.313017,2018
11/1/18,167513.3179,11,Hectares,Stilbaai Coastal Fynbos,364.8335516,2018
12/1/18,167513.3179,12,Hectares,Stilbaai Coastal Fynbos,0,2018
1/1/19,167513.3179,1,Hectares,Stilbaai Coastal Fynbos,0,2019
